t,a
3837,-38.774054487179441
3838,-41.51661858974358
3839,-43.764775641025651
3840,-55.378573717948719
3841,-66.83527243589738
3842,-67.815753205128189
3843,-98.9311378205128
3844,-114.71564102564108
3845,-132.51729166666684
3846,-127.86147435897431
3847,-99.333397435897282
3848,-75.503509615384672
3849,-40.001025641025635
3850,-34.911442307692248
3851,-39.831249999999827
3852,-46.609599358974442
3853,-52.727516025640988
3854,-48.283237179487145
3855,-39.269583333333337
3856,-45.326634615384613
3857,-82.154807692307728
3858,-85.835368589743467
3859,-67.026570512820385
3860,-65.532948717948756
3861,-73.178653846153892
3862,-69.478413461538508
3863,-58.288653846153842
3864,-48.551939102564106
3865,-25.18658653846154
3866,-23.196746794871821
3867,-39.969038461538474
3868,-59.326233974358978
3869,-85.78990384615382
3870,-77.374951923077049
3871,-47.223653846153844
3872,-29.163397435897405
3873,12.683461538461554
3874,30.301570512820497
3875,54.047019230769187
3876,53.711618589743573
3877,38.238381410256395
3878,26.0691666666667
3879,-21.545496794871791
3880,-45.247451923076888
3881,-84.688541666666737
3882,-83.076602564102586
3883,-65.506057692307749
3884,-54.171554487179556
3885,-24.86988782051283
3886,-13.422788461538479
3887,-17.401233974358966
3888,-30.292980769230795
3889,-59.174342948717985
3890,-49.294583333333279
3891,-31.376538461538541
3892,-33.314166666666658
3893,-58.307259615384616
3894,-78.329166666666751
3895,-99.244070512820542
3896,-96.240544871794867
3897,-61.319006410256421
3898,-39.013060897435942
3899,-5.3467628205128053
3900,14.825432692307725
3901,51.616891025641095
3902,61.048894230769221
3903,71.665721153846164
3904,63.730881410256359
3905,10.733926282051286
3906,-4.4225801282051256
3907,-29.386682692307708
3908,-31.787099358974373
3909,-38.878141025641042
3910,-43.553637820512854
3911,-47.032195512820529
3912,-53.130256410256393
3913,-57.44471153846159
3914,-55.756570512820524
3915,-46.340624999999974
3916,-40.962916666666679
3917,-24.187596153846155
3918,-18.40972756410256
3919,-22.028862179487202
3920,-22.163733974359005
3921,-5.7268108974358727
3922,-11.113846153846199
3923,-8.1690865384615066
3924,4.812179487179538
3925,35.319214743589761
3926,42.436330128205135
3927,20.912676282051279
3928,11.947211538461554
3929,8.4897756410256555
3930,14.396554487179515
3931,33.512612179487206
3932,39.940913461538472
3933,36.121762820512814
3934,24.38176282051284
3935,-5.2839903846154126
3936,-16.0327564102564
3937,-32.589038461538394
3938,-29.024615384615366
3939,-14.409631410256445
3940,-4.6991025641025823
3941,24.690881410256424
3942,25.728445512820521
3943,-2.9280288461538642
3944,-14.653749999999999
3945,-10.135528846153807
3946,-2.0337179487179391
3947,-2.828541666666653
3948,-17.133557692307658
3949,-24.884535256410246
3950,-12.078830128205126
3951,4.5728205128205239
3952,6.9649358974359021
3953,-22.288653846153824
3954,-34.5434935897436
3955,-64.294342948717912
3956,-80.5679006410257
3957,-78.7226121794871
3958,-61.740304487179543
3959,-19.568141025640976
3960,-6.3391346153845936
3961,13.071089743589731
3962,19.192243589743569
3963,17.034775641025643
3964,20.901907051282034
3965,30.333926282051291
3966,25.290128205128198
3967,-13.487483974358987
3968,-34.969423076923015
3969,-52.903028846153831
3970,-45.682259615384666
3971,-42.965208333333315
3972,-43.30368589743594
3973,-39.756554487179493
3974,-26.857612179487145
3975,-6.9894711538461411
3976,-10.516266025640986
3977,-12.471330128205116
3978,-4.685769230769238
3979,22.160737179487171
3980,22.944407051282045
3981,-1.6843269230769311
3982,-18.732820512820506
3983,-54.56413461538461
3984,-65.581522435897455
3985,-64.742099358974343
3986,-79.49355769230759
3987,-93.60019230769241
3988,-91.246105769230738
3989,-68.435496794871852
3990,-49.591955128205143
3991,-1.3296314102564288
3992,26.554375000000086
3993,62.31203525641029
3994,71.857804487179507
3995,99.887195512820512
3996,106.69847756410252
3997,86.766458333333347
3998,74.653333333333322
3999,63.758894230769265
4000,57.041842948717978
4001,16.84934294871794
4002,9.3323557692307659
4003,7.706298076923054
4004,15.461217948717955
4005,46.766378205128213
4006,41.836907051282033
4007,20.881522435897416
4008,15.479455128205187
4009,13.727339743589745
4010,5.431618589743529
4011,-14.879455128205118
4012,-19.98209935897432
4013,-18.077371794871805
4014,-21.036842948717947
4015,-14.813493589743588
4016,0.93076923076919538
4017,41.039887820512796
4018,47.423525641025584
4019,52.671185897435926
4020,62.40080128205129
4021,80.236282051282089
4022,70.823733974358916
4023,14.677692307692306
4024,-26.567980769230768
4025,-90.54883012820514
4026,-97.5809455128206
4027,-72.915112179487181
4028,-56.993269230769229
4029,-49.62974358974359
4030,-51.233830128205035
4031,-30.100689102564111
4032,-14.528926282051293
4033,11.41758012820508
4034,0.11259615384616467
4035,-41.990993589743596
4036,-57.294166666666662
4037,-61.819695512820523
4038,-47.123541666666696
4039,-17.025737179487155
4040,-24.086714743589795
4041,-48.914823717948714
4042,-59.026858974358916
4043,-60.537451923076922
4044,-51.115160256410206
4045,-43.9585576923077
4046,-40.9155608974359
4047,-25.332948717948717
4048,-19.371217948717941
4049,-23.141330128205144
4050,-19.055977564102569
4051,-10.149583333333423
4052,-17.283269230769154
4053,-29.200657051282082
4054,-25.941266025640992
4055,-15.289631410256414
4056,-8.0672115384615477
4057,-12.950288461538459
4058,-27.791057692307685
4059,-19.164887820512828
4060,-3.0649679487179724
4061,12.795721153846143
4062,15.641602564102582
4063,25.566282051282045
4064,35.875576923076892
4065,18.257724358974357
4066,8.6367628205128231
4067,-1.1151121794871555
4068,-0.55149038461542843
4069,15.379711538461535
4070,15.567852564102575
4071,17.519246794871748
4072,30.947131410256429
4073,60.700544871794904
4074,70.5056730769231
4075,81.817019230769191
4076,91.465544871795
4077,110.97418269230772
4078,105.48770833333329
4079,92.052323717948767
4080,83.791282051282167
4081,13.724391025640983
4082,-10.85392628205128
4083,-23.526698717948715
4084,-11.638974358974369
4085,-1.4284615384615311
4086,-6.5685416666666532
4087,4.245785256410243
4088,13.962323717948742
4089,39.425432692307659
4090,46.206586538461544
4091,33.691939102564106
4092,25.451009615384649
4093,27.700400641025666
4094,34.620464743589743
4095,54.196314102564095
4096,49.815368589743557
4097,16.106474358974381
4098,10.918990384615403
4099,30.9076762820513
4100,41.425560897435851
4101,53.375913461538424
4102,70.583942307692155
4103,100.48956730769223
4104,107.78358974358974
4105,107.33185897435898
4106,95.461442307692309
4107,71.825689102564169
4108,58.323862179487215
4109,13.551153846153815
4110,-10.328605769230762
4111,-45.624407051282049
4112,-50.794695512820518
4113,-49.689054487179476
4114,-53.836714743589717
4115,-60.3737980769231
4116,-63.3052403846154
4117,-44.538637820512832
4118,-18.932660256410252
4119,42.565160256410287
4120,70.239407051281958
4121,70.960032051282
4122,43.714663461538464
4123,-15.909439102564088
4124,-41.847772435897419
4125,-68.639503205128179
4126,-73.613301282051239
4127,-62.448573717948769
4128,-42.918766025641062
4129,-69.174150641025633
4130,-65.0634294871795
4131,-15.255256410256425
4132,10.710240384615393
4133,55.221634615384588
4134,62.57173076923074
4135,56.600512820512819
4136,49.021474358974373
4137,29.85634615384609
4138,25.362900641025636
4139,16.447564102564094
4140,9.7842147435897431
4141,-18.436169871794856
4142,-28.181826923076898
4143,-5.5433333333333286
4144,17.600144230769274
4145,44.71894230769233
4146,50.276570512820491
4147,57.986025641025634
4148,59.77814102564097
4149,54.841057692307693
4150,45.99097756410255
4151,32.081842948717949
4152,16.656330128205116
4153,-5.9608173076922784
4154,-0.56030448717953885
4155,29.947371794871785
4156,30.465032051282058
4157,5.0988141025641
4158,3.3920673076923369
4159,15.837756410256425
4160,18.60456730769231
4161,6.026987179487219
4162,-9.8808173076923147
4163,-48.054823717948707
4164,-56.554182692307684
4165,-36.449583333333358
4166,-14.630881410256409
4167,20.554230769230752
4168,30.443830128205096
4169,34.526554487179467
4170,27.704487179487188
4171,36.49703525641025
4172,45.481586538461514
4173,50.982948717948723
4174,45.687387820512768
4175,22.274310897435903
4176,13.145368589743585
4177,-21.253830128205148
4178,-38.673141025641
4179,-48.073637820512779
4180,-53.153942307692319
4181,-56.315320512820513
4182,-49.898012820512818
4183,-23.394583333333316
4184,-4.9778685897435739
4185,11.83538461538463
4186,7.0092467948717525
4187,6.9902403846154177
4188,11.272756410256402
4189,10.501041666666675
4190,-0.090673076923070556
4191,-25.7984935897436
4192,-29.545160256410245
4193,2.1765705128205086
4194,2.3635416666666638
4195,-11.2610576923077
4196,-13.566618589743593
4197,7.72878205128205
4198,18.950496794871793
4199,38.280336538461562
4200,38.953349358974386
4201,14.191746794871726
4202,-1.608910256410256
4203,-18.211987179487178
4204,-17.944358974358984
4205,15.115256410256416
4206,29.306282051282057
4207,52.535849358974353
4208,63.135416666666671
4209,111.45493589743586
4210,125.69229166666678
4211,114.97408653846151
4212,105.1064262820514
4213,71.050384615384772
4214,48.700128205128173
4215,17.192532051282079
4216,5.4224839743589737
4217,3.4154326923077281
4218,1.645641025641019
4219,-14.924471153846145
4220,-8.5027083333333362
4221,18.787964743589768
4222,23.138974358974373
4223,28.774663461538427
4224,34.231875
4225,37.606810897435857
4226,22.9527564102564
4227,1.4425961538461705
4228,-3.5801923076923043
4229,-19.679006410256402
4230,-26.843365384615382
4231,-41.254615384615285
4232,-38.163157051282077
4233,-30.781330128205013
4234,-32.95483974358973
4235,-40.033509615384617
4236,-42.856618589743611
4237,-47.2767948717949
4238,-33.243173076923071
4239,3.2844711538461593
4240,13.129647435897475
4241,29.552291666666672
4242,33.812580128205127
4243,6.8236217948717792
4244,-24.437868589743555
4245,-69.452483974358941
4246,-75.183381410256445
4247,-57.517323717948763
4248,-43.066490384615328
4249,-26.999342948717995
4250,-26.186891025641028
4251,-0.59100961538462238
4252,23.818605769230746
4253,44.040432692307711
4254,41.050993589743683
4255,43.554118589743609
4256,54.885641025640986
4257,58.9148237179487
4258,48.507131410256413
4259,35.476233974359033
4260,33.939807692307689
4261,30.380769230769261
4262,25.723990384615366
4263,13.858974358974363
4264,8.24374999999997
4265,5.1829006410256264
4266,15.261714743589728
4267,30.853060897435896
4268,32.087676282051291
4269,47.043589743589777
4270,53.485849358974349
4271,49.151250000000012
4272,33.382516025641031
4273,-24.306378205128244
4274,-17.353092948717965
4275,29.698429487179542
4276,56.813990384615394
4277,64.135528846153818
4278,48.025208333333346
4279,36.4798076923077
4280,32.491105769230785
4281,8.9273557692307843
4282,-5.0900961538461491
4283,-33.67746794871794
4284,-47.009022435897492
4285,-47.365657051282014
4286,-28.094855769230779
4287,16.741794871794845
4288,25.305448717948725
4289,35.70221153846159
4290,30.36450320512818
4291,5.7607051282051183
4292,-3.8033974358974354
4293,-16.578028846153821
4294,-14.069326923076884
4295,-9.47846153846152
4296,-9.8335096153846422
4297,-17.419599358974342
4298,-22.306105769230783
4299,-0.79302884615384484
4300,17.858846153846169
4301,30.710833333333333
4302,23.967243589743578
4303,0.96049679487180772
4304,-6.1505288461538568
4305,36.171778846153785
4306,43.81910256410255
4307,46.092564102564154
4308,33.851666666666695
4309,-11.768862179487179
4310,-24.431891025641022
4311,1.0135576923076526
4312,26.645016025641031
4313,54.719423076923078
4314,59.505801282051308
4315,79.691923076923075
4316,84.797403846153813
4317,72.050993589743612
4318,61.68650641025647
4319,19.501105769230808
4320,3.5670673076923105
4321,-16.546570512820523
4322,-28.580224358974331
4323,-62.996346153846162
4324,-69.932708333333352
4325,-59.90716346153841
4326,-51.280032051282092
4327,-13.613990384615374
4328,12.401314102564076
4329,67.7344711538463
4330,81.757051282051322
4331,86.532948717948628
4332,80.009358974359
4333,68.546650641025636
4334,59.391810897435867
4335,39.950608974358978
4336,36.952868589743595
4337,2.426410256410259
4338,-26.351794871794883
4339,-73.834375000000065
4340,-72.468301282051229
4341,-56.237163461538529
4342,-52.638910256410369
4343,-24.099230769230825
4344,0.58485576923076643
4345,53.887948717948817
4346,73.81916666666676
4347,82.531666666666638
4348,84.553060897435927
4349,92.67543269230778
4350,89.773157051282183
4351,83.167163461538522
4352,79.735897435897471
4353,61.314182692307696
4354,44.7522916666667
4355,17.824423076923132
4356,13.555817307692303
4357,7.2475480769230893
4358,12.21988782051284
4359,26.787259615384649
4360,26.662852564102636
4361,21.121041666666695
4362,22.7711858974359
4363,37.483814102564125
4364,50.393445512820449
4365,80.040064102564131
4366,97.7522275641026
4367,125.16552884615382
4368,131.04996794871789
4369,98.060881410256428
4370,65.095737179487131
4371,7.3301762820512888
4372,-8.9931730769230853
4373,-26.730977564102545
4374,-34.098381410256387
4375,-42.48410256410255
4376,-35.804038461538489
4377,-15.316666666666663
4378,-2.8443910256410163
4379,44.701923076923094
4380,69.463125000000062
4381,112.5722275641026
4382,128.20996794871792
4383,128.16634615384615
4384,119.9046153846153
4385,50.891554487179476
4386,29.570817307692316
4387,33.511971153846147
4388,44.216810897435913
4389,39.807067307692279
4390,26.428269230769235
4391,3.6178365384615345
4392,-6.1535416666666904
4393,-24.80660256410258
4394,-15.86320512820512
4395,-4.3533173076923193
4396,-4.0255769230769323
4397,6.4656410256410632
4398,9.93493589743591
4399,7.1630128205128258
4400,5.2601442307692272
4401,47.057596153846127
4402,68.047387820512867
4403,75.1272916666666
4404,65.523173076923058
4405,37.121137820512814
4406,25.76195512820512
4407,16.023301282051236
4408,14.352548076923044
4409,20.221314102564079
4410,25.727067307692344
4411,6.3891666666666618
4412,2.4862660256409894
4413,19.549983974358977
4414,26.965993589743583
4415,15.640753205128204
4416,4.2246634615384755
4417,-13.587083333333345
4418,-28.136089743589736
4419,-65.971826923076875
4420,-72.0233333333333
4421,-69.120192307692321
4422,-60.7855128205128
4423,-23.353381410256393
4424,11.622868589743563
4425,51.740753205128193
4426,33.412483974359006
4427,-22.947900641025651
4428,-40.550881410256409
4429,-77.668669871794876
4430,-90.555192307692366
4431,-92.8327884615385
4432,-82.320624999999907
4433,-42.86556089743587
4434,-37.669230769230829
4435,-22.869439102564158
4436,-13.389150641025628
4437,16.165224358974374
4438,18.065801282051279
4439,13.512467948717926
4440,11.610160256410266
4441,13.897355769230767
4442,13.535657051282042
4443,-5.2568589743589955
4444,-21.74927884615385
4445,-28.38533653846153
4446,-15.605080128205152
4447,19.461666666666677
4448,41.707772435897468
4449,54.996041666666656
4450,54.383830128205155
4451,63.121923076923025
4452,62.811121794871788
4453,52.852339743589788
4454,42.915400641025521
4455,27.179342948717931
4456,23.344246794871761
4457,30.304198717948832
4458,30.63623397435898
4459,11.452932692307662
4460,6.5515544871794944
4461,6.9044711538461634
4462,3.3948397435897144
4463,13.453365384615386
4464,38.155881410256363
4465,102.38871794871795
4466,105.6520512820512
4467,84.836346153846122
4468,63.702692307692267
4469,13.366858974358957
4470,-9.3302083333333243
4471,-5.7856730769230582
4472,-8.556458333333369
4473,-7.8366025641025878
4474,-3.2670993589743422
4475,10.752035256410247
4476,16.405240384615372
4477,39.679983974358969
4478,53.565608974358987
4479,72.861442307692329
4480,68.862772435897384
4481,30.540929487179461
4482,21.545608974358952
4483,20.676842948717997
4484,27.518701923076943
4485,42.003044871794849
4486,50.555881410256347
4487,48.911057692307708
4488,44.123173076923045
4489,52.745512820512829
4490,64.753092948717992
4491,73.990128205128215
4492,68.106810897435878
4493,59.945112179487211
4494,67.995256410256573
4495,78.554967948717888
4496,70.181394230769172
4497,55.067804487179558
4498,45.080528846153832
4499,20.131522435897459
4500,13.365544871794876
4501,16.538253205128203
4502,19.566570512820547
4503,15.543461538461525
4504,16.451923076923094
4505,9.1253365384615552
4506,0.97631410256410056
4507,-4.2564262820512733
4508,-3.18657051282051
4509,16.930801282051281
4510,26.991121794871848
4511,20.993461538461546
4512,16.236362179487177
4513,32.012355769230865
4514,41.220528846153812
4515,38.220112179487188
4516,28.009246794871796
4517,18.840576923076945
4518,14.373141025641035
4519,-11.096602564102572
4520,-14.368157051282058
4521,5.2865064102564219
4522,12.786522435897426
4523,-3.5756730769230707
4524,-12.80442307692312
4525,-31.661362179487174
4526,-52.949423076923068
4527,-67.693012820512791
4528,-58.2489903846154
4529,-54.183621794871755
4530,-50.765096153846116
4531,-12.175304487179488
4532,23.487227564102618
4533,58.899791666666651
4534,54.627772435897512
4535,48.175657051282009
4536,39.430977564102506
4537,11.282227564102559
4538,-10.007131410256447
4539,-56.168221153846176
4540,-78.73977564102556
4541,-112.53495192307686
4542,-107.77758012820523
4543,-55.143413461538437
4544,-18.293974358974392
4545,68.492483974359
4546,82.13841346153842
4547,86.18048076923084
4548,69.508365384615416
4549,8.6695512820512981
4550,-25.095592948717947
4551,-72.512708333333336
4552,-94.612980769230617
4553,-109.09871794871782
4554,-103.21935897435905
4555,-95.792740384615541
4556,-90.744391025641036
4557,-62.250705128205176
4558,-33.368012820512838
4559,15.906810897435882
4560,33.112099358974369
4561,55.131730769230742
4562,45.428141025641033
4563,17.801682692307651
4564,5.1634455128204886
4565,4.8089903846153819
4566,11.893878205128214
4567,14.149631410256395
4568,9.8638782051282057
4569,2.9832852564102534
4570,-7.385769230769248
4571,-13.995192307692296
4572,-15.874919871794878
4573,-31.315929487179449
4574,-36.464070512820548
4575,-46.426185897435872
4576,-52.515112179487183
4577,-38.973589743589777
4578,-22.657724358974345
4579,20.894086538461544
4580,20.511506410256374
4581,11.715785256410243
4582,7.215416666666667
4583,-7.3035416666666588
4584,-8.1509615384615355
4585,5.36160256410257
4586,7.339471153846147
4587,1.0637179487179729
4588,-2.0625801282051457
4589,-3.9571634615384297
4590,-7.5375160256410521
4591,-8.9033012820512649
4592,-5.43003205128207
4593,-20.967772435897441
4594,-18.2948878205128
4595,5.2948717948717832
4596,20.579679487179494
4597,19.081346153846148
4598,-6.899278846153889
4599,-66.783573717948727
4600,-79.207243589743541
4601,-73.231041666666627
4602,-67.057371794871841
4603,-78.921826923076935
4604,-88.177548076923088
4605,-100.19980769230769
4606,-100.87833333333332
4607,-75.016746794871722
4608,-63.885673076923126
4609,-60.099567307692269
4610,-55.285128205128181
4611,-57.97772435897442
4612,-57.056169871794864
4613,-54.833365384615377
4614,-65.833733974359
4615,-100.16205128205128
4616,-112.68533653846141
4617,-121.83923076923089
4618,-109.64897435897437
4619,-62.758365384615452
4620,-23.592740384615364
4621,26.733461538461565
4622,49.318333333333328
4623,97.659439102564164
4624,107.1685416666667
4625,62.073333333333338
4626,48.841939102564112
4627,44.051153846153866
4628,45.719967948718
4629,45.344871794871814
4630,48.942371794871804
4631,18.294070512820511
4632,-6.2101121794871821
4633,-18.388221153846114
4634,11.22168269230769
4635,52.838461538461544
4636,64.532275641025649
4637,54.113461538461529
4638,43.573012820512851
4639,17.191602564102578
4640,7.8765224358974448
4641,13.858333333333313
4642,22.410560897435889
4643,31.094262820512789
4644,24.136201923076918
4645,7.4394391025640854
4646,9.712179487179478
4647,13.511442307692295
4648,15.806538461538473
4649,19.189743589743582
4650,21.736682692307692
4651,19.83280448717948
4652,13.434503205128198
4653,14.178365384615381
4654,22.913862179487182
4655,33.36092948717954
4656,42.147916666666632
4657,40.219230769230769
4658,27.898285256410183
4659,4.2805608974358593
4660,-3.7385737179487211
4661,3.8377083333333495
4662,11.661634615384633
4663,22.768557692307716
4664,12.076875000000022
4665,-17.893766025641028
4666,-21.141474358974389
4667,-21.724679487179497
4668,-25.15528846153844
4669,8.22141025641028
4670,40.143221153846142
4671,74.039695512820558
4672,66.206538461538472
4673,64.863317307692455
4674,61.5130929487179
4675,43.18608974358974
4676,40.06838141025635
4677,19.375224358974421
4678,-11.76120192307692
4679,-35.919791666666683
4680,-37.042483974358952
4681,-31.039535256410272
4682,-15.976185897435904
4683,30.854374999999951
4684,55.453974358974357
4685,90.687788461538531
4686,99.296778846153885
4687,97.156522435897443
4688,74.2910737179488
4689,42.874118589743638
4690,35.103301282051234
4691,-17.96597756410258
4692,-45.756426282051258
4693,-55.519455128205117
4694,-38.99524038461535
4695,-24.596105769230785
4696,-16.308285256410247
4697,13.064262820512814
4698,29.193701923076947
4699,31.880416666666655
4700,15.143205128205112
4701,-28.523333333333323
4702,-46.316602564102581
4703,-86.2228846153846
4704,-102.69918269230774
4705,-87.72105769230771
4706,-65.079358974358968
4707,-22.279038461538473
4708,-17.754647435897418
4709,-9.4773397435897
4710,3.9458012820512813
4711,8.2391506410256223
4712,-2.7902884615384105
4713,-36.555608974359011
4714,-49.293701923076959
4715,-57.828237179487189
4716,-55.520416666666677
4717,-48.495576923076939
4718,-43.487820512820505
4719,-23.739358974358925
4720,-1.4742467948717886
4721,37.632612179487204
4722,41.411971153846174
4723,40.822099358974427
4724,38.238381410256451
4725,34.566939102564085
4726,27.393525641025612
4727,8.1331410256410344
4728,-3.3505608974359116
4729,-24.959615384615393
4730,-33.638076923076923
4731,-42.4170993589744
4732,-37.306650641025641
4733,-26.430705128205133
4734,-28.7534935897436
4735,-9.60123397435897
4736,12.745721153846137
4737,43.318076923076916
4738,53.472211538461565
4739,49.493381410256546
4740,31.636217948717889
4741,-1.623124999999995
4742,-4.0202403846153869
4743,-12.304615384615387
4744,-27.093429487179446
4745,-50.226458333333355
4746,-44.751858974358925
4747,-38.979006410256325
4748,-22.37528846153846
4749,26.661506410256422
4750,52.54786858974358
4751,94.150352564102633
4752,94.693189102564091
4753,37.03022435897438
4754,23.22225961538464
4755,17.809166666666641
4756,11.060689102564096
4757,-22.447756410256407
4758,-38.315288461538472
4759,-38.48383012820522
4760,-27.236650641025619
4761,-10.14480769230768
4762,-12.895192307692279
4763,-2.846073717948705
4764,10.392067307692336
4765,12.486346153846146
4766,2.0684455128205204
4767,-21.308108974358952
4768,-51.060288461538548
4769,-55.198733974358944
4770,-47.441282051281995
4771,-12.64474358974358
4772,5.7087820512820491
4773,67.272868589743609
4774,97.387580128205215
4775,117.4481570512821
4776,116.18506410256403
4777,100.0673557692309
4778,88.344935897435946
4779,63.957323717948746
4780,42.739134615384586
4781,10.826121794871739
4782,3.6378525641025554
4783,8.67746794871797
4784,11.479631410256426
4785,0.35342948717947281
4786,4.009823717948735
4787,12.60647435897436
4788,20.928509615384584
4789,41.8704967948718
4790,48.409150641025612
4791,44.269663461538464
4792,39.847499999999982
4793,39.630721153846132
4794,41.60706730769229
4795,16.5674519230769
4796,-1.47695512820513
4797,-14.13355769230767
4798,-10.994967948717944
4799,-0.87193910256412888
4800,7.4446314102563758
4801,30.191153846153849
4802,34.137291666666655
4803,12.071506410256426
4804,-0.259278846153833
4805,-20.995737179487183
4806,-26.565801282051254
4807,-37.886538461538443
4808,-42.369967948717971
4809,-43.294919871794882
4810,-42.286298076923096
4811,-50.414711538461518
4812,-50.626009615384596
4813,-30.510192307692275
4814,-12.380833333333308
4815,6.7366346153846308
4816,1.7522596153846135
4817,1.0183653846153737
4818,-3.7984134615384559
4819,-29.835977564102564
4820,-54.643733974358938
4821,-94.3158012820513
4822,-86.138189102564155
4823,-37.699391025641056
4824,-11.328990384615386
4825,9.8898717948718
4826,16.390032051282073
4827,43.739823717948738
4828,49.661089743589791
4829,25.9270833333333
4830,11.392820512820501
4831,-16.452339743589686
4832,-29.028429487179437
4833,-41.75163461538466
4834,-43.6577403846154
4835,-31.38072115384616
4836,-26.570705128205148
4837,-24.241971153846158
4838,-31.500913461538481
4839,-53.265849358974357
4840,-49.01833333333331
4841,-11.493862179487198
4842,15.826298076923067
4843,59.108766025641067
4844,69.759423076923071
4845,72.609855769230762
4846,72.160448717948711
4847,75.450753205128223
4848,83.677451923076944
4849,75.313301282051214
4850,64.065320512820549
4851,28.421153846153828
4852,6.6607532051282128
4853,10.555961538461551
4854,28.551538461538481
4855,65.938349358974321
4856,72.729711538461544
4857,61.894631410256451
4858,53.786057692307693
4859,43.5741346153846
4860,46.522083333333335
4861,52.5643108974359
4862,40.75120192307687
4863,13.401762820512813
4864,11.535897435897475
4865,34.644455128205188
4866,46.818910256410234
4867,52.599871794871866
4868,49.113125000000018
4869,33.183685897435858
4870,20.522355769230764
4871,2.8856089743589934
4872,-5.37644230769231
4873,-17.065689102564093
4874,-23.6642628205128
4875,-29.037772435897448
4876,-27.289230769230773
4877,-31.3314262820513
4878,-35.760112179487166
4879,-20.974615384615365
4880,-11.758108974358958
4881,68.56107371794873
4882,75.180272435897407
4883,34.85352564102562
4884,16.492403846153856
4885,-28.315544871794909
4886,-44.496137820512736
4887,-50.067387820512813
4888,-44.995016025641078
4889,-44.653269230769226
4890,-45.317435897435857
4891,-43.191378205128196
4892,-40.075048076923039
4893,-27.35213141025643
4894,-13.360384615384621
4895,-7.2261538461538546
4896,-8.3133814102564418
4897,-12.500240384615374
4898,-20.041955128205132
4899,-22.812227564102571
4900,-8.4060576923077015
4901,46.3340224358974
4902,66.834407051282014
4903,56.192708333333357
4904,41.004230769230738
4905,5.5750160256410242
4906,-8.82451923076925
4907,19.499503205128189
4908,42.176554487179487
4909,52.582483974359
4910,44.5625480769231
4911,26.914983974358996
4912,14.893525641025674
4913,-2.4150641025640711
4914,2.0833173076922873
4915,21.467035256410242
4916,36.194903846153885
4917,73.840849358974452
4918,80.736057692307725
4919,74.313317307692145
4920,70.482499999999831
4921,30.112660256410198
4922,3.6358173076922844
4923,-42.368012820512838
4924,-52.1187019230769
4925,-31.62169871794876
4926,-12.364214743589772
4927,15.304903846153863
4928,16.221875000000033
4929,33.028397435897517
4930,47.760176282051248
4931,61.862115384615421
4932,69.2015064102564
4933,84.611410256410338
4934,91.504006410256352
4935,90.308669871794919
4936,71.300128205128217
4937,35.065048076923048
4938,43.059391025641084
4939,66.726714743589781
4940,71.292580128205074
4941,52.888221153846196
4942,27.131923076923041
4943,-19.5785737179487
4944,-22.537147435897396
4945,25.62647435897437
4946,37.917195512820506
4947,61.581778846153817
4948,70.598173076923047
4949,54.346730769230753
4950,35.47157051282057
4951,-6.3087499999999981
4952,-20.339567307692302
4953,-3.7147275641025779
4954,14.984791666666661
4955,37.142131410256454
4956,46.695560897435854
4957,41.962868589743607
4958,38.504551282051224
4959,32.101458333333326
4960,19.750705128205109
4961,-23.611730769230771
4962,-38.008589743589759
4963,-67.536586538461563
4964,-84.592644230769253
4965,-99.574134615384637
4966,-90.9951602564102
4967,-57.731249999999974
4968,-36.583846153846139
4969,-13.89423076923077
4970,-7.9740384615384654
4971,7.4716025641025672
4972,7.5436378205128243
4973,18.564134615384614
4974,29.2206891025641
4975,45.956842948717906
4976,43.7184615384615
4977,19.378525641025657
4978,24.428926282051261
4979,28.305352564102552
4980,14.268926282051341
4981,-5.8022275641025729
4982,-9.301778846153864
4983,23.500112179487207
4984,33.589198717948733
4985,27.681057692307682
4986,27.972307692307709
4987,14.380000000000026
4988,-2.5683173076922996
4989,-26.392259615384642
4990,-30.015945512820519
4991,-20.991282051282045
4992,-11.227740384615315
4993,-3.3318910256410317
4994,-11.923637820512864
4995,-32.896217948717933
4996,-36.8067147435897
4997,-35.758782051282033
4998,-31.801858974359007
4999,-16.086185897435872
5000,-15.036538461538465
5001,-23.9842788461539
5002,-34.49842948717955
5003,-53.936538461538483
5004,-56.167163461538493
5005,-42.555961538461538
5006,-28.360128205128245
5007,-9.3038621794871972
5008,-13.485128205128214
5009,-0.30807692307694745
5010,19.159807692307705
5011,30.634583333333389
5012,24.470849358974345
5013,-2.1322435897435832
5014,-10.074391025641011
5015,-33.745608974359008
5016,-52.349070512820504
5017,-69.165064102564045
5018,-60.577179487179507
5019,-21.810849358974359
5020,-5.9629967948717857
5021,-1.9597916666667028
5022,-6.7247596153846168
5023,-29.47383012820513
5024,-40.908894230769235
5025,-45.174647435897448
5026,-45.80514423076923
5027,-33.217131410256385
5028,-24.024102564102577
5029,11.341714743589778
5030,38.806826923076969
5031,85.9689583333334
5032,103.74131410256409
5033,109.35953525641025
5034,101.93761217948729
5035,99.298205128205183
5036,94.225016025641
5037,64.669118589743647
5038,48.606025641025653
5039,31.079326923076927
5040,31.346874999999976
5041,27.167532051282045
5042,33.169342948717947
5043,55.92597756410256
5044,70.126538461538473
5045,100.63642628205126
5046,97.73187499999996
